alim_code;alim_nom_fr;carbo;alim_image_url
20264;Courgette, purée;6,5;
8292;Terrine de fruits de mer, avec ou sans poisson, préemballée;6,5;
18014;Tonic ou bitter, sucré, avec édulcorants;6,45;
20247;Petit pot légumes, avec féculent, dès 4/6 mois;6,45;
13136;Framboise, surgelée, crue;6,43;
25602;Salade composée avec viande ou poisson, appertisée;6,4;https://images.unsplash.com/photo-1546069901-ba9599a7e63c?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=800&q=80
20239;Oignon jaune, cru;6,39;
12310;Fromage fondu en portions ou en cubes environ 20% MG;6,38;
13424;"Jus de prune de cythère verte ""naine"" (variété hybride), fruit vert, pur jus filtré, prélevée à la Martinique";6,34;
20305;Carotte, bouillie/cuite à l'eau, croquante;6,33;
15025;Pignon de pin;6,31;
40120;Foie, oie, cru;6,3;
18076;Thé, feuille;6,3;
11160;Sauce aux champignons, préemballée;6,3;
20999;Wakamé atlantique (Alaria esculenta), séchée ou déshydratée;6,28;
25914;Soupe à la tomate, préemballée à réchauffer;6,27;
25965;Soupe aux pois cassés, préemballée à réchauffer;6,25;
20034;Oignon, cru;6,25;
11084;Agar (algue), cru;6,25;
15006;Noix de coco, amande mûre, fraîche;6,22;
15014;Noix de coco, amande immature, fraîche;6,22;
20173;Pois mange-tout ou pois gourmand, cru;6,2;
20035;Oignon, cuit;6,2;
13180;Pomelo (dit Pamplemousse) rose, pulpe, cru;6,2;
16713;"Matière grasse laitière à 20% MG, légère, ""à tartiner"", doux";6,2;
11101;Sauce béchamel, préemballée;6,2;
11161;Sauce à la crème aux épices;6,2;
11192;Sauce aux champignons et à la crème, préemballée;6,2;
19225;Lait de jument, entier;6,18;
15008;Noix du Brésil;6,17;
18024;Boisson plate aux fruits (10 à 50% de jus de jus), sucrée, avec édulcorants;6,17;
18062;Boisson au thé, aromatisée, teneur en sucre et édulcorant inconnue (aliment moyen);6,11;
20038;Pissenlit, cru;6,1;
2028;Jus de citron, pur jus;6,1;
25595;Galette ou pavé au soja et fromage, préemballé;6,08;
18162;Chicorée et café, instantané, non sucré, prêt à boire (reconstituée avec de l'eau);6,06;
11184;Sauce (aliment moyen);6,04;
13014;Fraise, crue;6,03;
26257;Carottes râpées, avec sauce, préemballées;6,01;
20166;Citrouille, pulpe, crue;6;
13063;Figue de Barbarie, pulpe et graines, crue;6;
19665;Mousse de fromage blanc sur lit de fruits, 0% MG, avec édulcorants, enrichie en calcium et vitamine D;6;
20087;Poivron rouge, cru;5,98;
20136;Courge melonnette, pulpe, crue;5,98;
20804;Christophine à peau blanche, pulpe, cuite à la vapeur, prélevée à la Martinique;5,93;
8250;Pâté ou terrine aux champignons (forestier);5,93;
10028;Moule, appertisée, égouttée;5,93;
20243;Pois mange-tout ou pois gourmands, cuits;5,92;
18153;Chicorée et café, instantané, non sucré, prête à boire (reconstituée avec du lait demi-écrémé standard);5,9;
11159;Sauce à la crème;5,9;
42603;Plat légumes, avec féculent et viande/poisson, dès 6-8 mois;5,9;
20252;Soupe pour bébé légumes et pomme de terre;5,88;
25933;Soupe à la tomate et aux vermicelles, préemballée à réchauffer;5,87;
25620;Guacamole, préemballé;5,85;
20273;Poêlée de légumes assaisonnés à l'asiatiques ou wok de légumes, surgelée, crue;5,83;
13015;Framboise, crue;5,83;
20499;Légume cuit (aliment moyen);5,81;
11212;Sauce au poivre, condimentaire, froide, préemballée;5,8;
13160;Boisson à base de plantes pour bébé;5,8;
25935;Soupe à la tomate, déshydratée reconstituée;5,79;
26259;Salade de chou ou Coleslaw, avec sauce, préemballée;5,78;
25924;Soupe marocaine, déshydratée reconstituée;5,77;
19544;Lait fermenté ou spécialité laitière type yaourt, nature, 0% MG, au bifidus;5,75;
20306;Carotte, bouillie/cuite à l'eau, fondante;5,73;
11213;Sauce froide (aliment moyen);5,73;
20101;Légumes, mélange surgelé, crus;5,71;
20201;Rutabaga, cru;5,7;
20310;Chou rouge, cuit à l'étouffée;5,7;
20984;Wakamé (Undaria pinnatifida), séchée ou déshydratée;5,7;
20337;Saucisse végétale au tofu (convient aux véganes ou végétaliens), préemballée;5,69;
19501;Fromage blanc nature ou aux fruits (aliment moyen);5,68;
20058;Chou de Bruxelles, cru;5,67;
8242;Terrine de lapin;5,67;
20332;Potiron, rôti/cuit au four;5,66;
25163;Boeuf, boulettes cuites;5,65;
40106;Foie, veau, cru;5,64;
20238;Oignon rouge, cru;5,63;
5004;Panaché (limonade et bière);5,63;
20172;Tomate cerise, crue;5,62;
20817;Giraumon (variété phoenix), pulpe, cuit à la vapeur, prélevé à la Martinique;5,62;
25954;Soupe au potiron, déshydratée reconstituée;5,61;
25916;Soupe minestrone, préemballée à réchauffer;5,6;
8296;Terrine ou mousse de légumes;5,6;
20195;Haricot beurre, cru;5,6;
16745;Matière grasse mélangée (végétale et laitière), à tartiner, à 30-40% MG;5,6;
16746;Matière grasse mélangée (végétale et laitière), à tartiner, à 30-40% MG, demi-sel;5,6;
20051;Macédoine de légumes, appertisée, égouttée;5,59;
25956;Soupe minestrone, déshydratée reconstituée;5,53;
20089;Radis noir, cru;5,52;
39228;Mousse aux fruits, rayon frais;5,51;
25211;Boulettes au boeuf, à la sauce tomate, préemballées;5,5;
8291;Terrine de poisson, préemballée;5,5;
11162;Sauce à la crème aux herbes;5,5;
2064;Nectar, avec édulcorants, allégé en sucres;5,47;
25052;Gratin d'aubergine, préemballé;5,45;
15026;Noix de pécan;5,43;
20145;Courge spaghetti, pulpe, crue;5,41;
25915;Soupe chorba frik, à base de viande et de frik;5,4;
25958;Soupe au cresson, préemballée à réchauffer;5,4;
25142;Poisson blanc à la sauce moutarde, préemballé;5,4;
20138;Courge doubeurre (butternut), pulpe, crue;5,4;
20309;Chou de Bruxelles, bouilli/cuit à l'eau;5,4;
13125;Citron, zeste, cru;5,4;
19597;Yaourt, lait fermenté ou spécialité laitière, nature, 0% MG, sucré, enrichi en vitamine D;5,4;
19648;Fromage blanc nature, 3% MG environ, enrichi en vitamine D;5,4;
20235;Oignon, surgelé, cru;5,39;
12300;Fromage fondu en tranchettes;5,34;
5022;Cidre aromatisé (framboise);5,34;
20328;Poivron jaune, sauté/poêlé sans matière grasse;5,33;
10027;Clam, Praire ou Palourde, bouilli/cuit à l'eau;5,33;
25964;Soupe aux légumes verts, déshydratée reconstituée;5,31;
25086;Poisson blanc à la bordelaise, préemballé;5,3;
18015;Boisson au thé, aromatisée, sucrée, avec édulcorants;5,3;
11187;Sauce crudités ou Sauce salade, préemballée;5,3;
11115;Sauce au poivre vert, préemballée;5,3;
11027;Menthe, fraîche;5,3;
25038;Gratin ou cassolette de poisson et / ou fruits de mer, préemballé, cuit;5,28;
20822;Gombo, pulpe, blanchi, surgelé, prélevé à la Martinique;5,28;
19433;Spécialité à base de crème légère 8% MG, fluide ou épaisse;5,28;
18350;Boisson diététique pour le sport;5,26;
25923;Soupe asiatique, avec pâtes, déshydratée reconstituée;5,25;
30051;Chair à saucisse, pur porc, crue;5,25;
19649;Fromage blanc nature, gourmand, 8% MG environ;5,25;
20292;Courge musquée, pulpe, cuite;5,24;
15027;Noix de macadamia;5,22;
15033;Noisette grillée;5,21;
25917;Soupe au pistou, déshydratée reconstituée;5,2;
20285;Épinard, purée;5,2;
11158;Sauce au beurre, préemballée;5,2;
20043;Potiron, appertisé, égoutté;5,19;
25123;Moussaka;5,16;
18304;Boisson plate aux fruits (10 à 50% de jus), à teneur réduite en sucres;5,16;
25932;Soupe aux asperges, déshydratée reconstituée;5,14;
10013;Moule, bouillie/cuite à l'eau;5,12;
20071;Haricot vert, surgelé, cuit;5,1;
5209;Vin blanc mousseux aromatisé;5,1;
25919;Soupe de poissons et / ou crustacés, déshydratée reconstituée;5,09;
25962;Soupe aux légumes avec fromage, préemballée à réchauffer;5,09;
5007;Cidre doux;5,09;
20198;Bambou, pousse, crue;5,08;
22511;Omelette, garnitures diverses : légumes, fromages, viandes... (aliment moyen);5,07;
20143;Courge spaghetti, pulpe, cuite;5,06;
20261;Carotte, purée;5,06;
25903;Soupe aux légumes variés, préemballée à réchauffer;5,05;
26243;Thon, à la catalane ou à l'escabèche (sauce tomate), appertisé;5,05;
11219;Sauce végétale type bolognaise, préemballée;5,05;
11166;Sauce au yaourt;5,04;
25124;Navarin d'agneau aux légumes;5;
15046;Noix de pécan, salées;5;
40110;Foie, lapin, cru;5;
10081;Moules à la sauce catalane ou escabèche (tomate), appertisée, égouttée;5;
19596;Yaourt, lait fermenté ou spécialité laitière, nature, 0% MG, enrichi en vitamine D;5;
19645;Fromage blanc nature, 0% MG, enrichi en vitamine D;5;
1026;Saké ou Alcool de riz;5;
11097;Cornichon, aigre-doux;5;
20208;Carotte, surgelée, crue;4,99;
19051;Lait écrémé, pasteurisé;4,99;
19550;Yaourt à la grecque, au lait de brebis;4,99;
25018;Ratatouille cuisinée, préemballée;4,97;
20338;Quenelle au tofu (ne convient pas aux véganes ou végétaliens), préemballée;4,97;
25910;Soupe à l'oignon, préemballée à réchauffer;4,93;
5005;Panaché préemballé (<1° alc.);4,93;
20052;Artichaut, cru;4,92;
19671;Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, 0% MG (aliment moyen);4,92;
19675;Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, avec édulcorants (aliment moyen);4,92;
20039;Poireau, cru;4,9;
20203;Haricot beurre, surgelé, cru;4,9;
19042;Lait demi-écrémé, pasteurisé;4,9;
5030;Bière sans alcool (<1,2° alcool);4,89;
25628;Salade César au poulet (salade verte, fromage, croûtons, sauce), préemballée;4,88;
13020;Groseille à maquereau, crue;4,88;
19023;Lait entier, UHT;4,85;
25925;Soupe aux poireaux et pommes de terre, déshydratée reconstituée;4,84;
19041;Lait demi-écrémé, UHT;4,83;
19039;Lait, teneur en matière grasse inconnue, UHT (aliment moyen);4,82;
8803;Boudin blanc truffé, à cuire;4,8;
19037;Lait demi-écrémé, UHT, enrichi en vitamine D seulement;4,8;
11182;Sauce au poivre, chaude, préemballée;4,8;
19038;Lait à 1,2% de matière grasse, UHT, enrichi en plusieurs vitamines;4,79;
20168;Poivron jaune, cru;4,73;
19600;Yaourt ou spécialité laitière nature (aliment moyen);4,73;
25073;Endive au jambon;4,71;
15028;Cucurbitacées, graine;4,71;
25968;Soupe aux asperges, préemballée à réchauffer;4,7;
20064;Navet, pelé, cru;4,7;
20037;Petits pois, cuits;4,7;
8015;Rillettes du Mans;4,7;
11168;Sauce aïoli, préemballée;4,7;
11128;Sauce carbonara, préemballée;4,7;
20263;Légumes pour potages, surgelés, crus;4,69;
20821;Gombo, entier, cuit à la vapeur, prélevé à la Martinique;4,69;
19060;Lait demi-écrémé (ou à teneur en matière grasse légèrement inférieure) à teneur réduite en lactose;4,69;
8326;Pâté de foie d'oie;4,67;
2075;Jus de légumes, pur jus (aliment moyen);4,66;
11129;Sauce chasseur, préemballée;4,66;
19050;Lait écrémé, UHT;4,64;
20116;Chou blanc, cru;4,63;
5008;Bière faiblement alcoolisée (3° alcool);4,62;
8332;Pâté (aliment moyen);4,61;
20128;Courge musquée, pulpe, crue;4,6;
20025;Céleri-rave, cuit;4,6;
20805;Christophine à peau verte, pulpe, cuite à la vapeur, prélevée à la Martinique;4,6;
8800;Boudin blanc, sauté/poêlé;4,6;
19554;Yaourt au lait de brebis, nature, 3% MG environ;4,6;
5002;Bière forte (>8° alcool);4,6;
11051;Sauce tartare, préemballée;4,6;
25928;Soupe à la volaille et aux légumes, déshydratée reconstituée;4,58;
11105;Sauce hollandaise, préemballée;4,58;
20298;Carotte, purée cuisinée à la crème, préemballée;4,57;
19882;Yaourt au lait de brebis, nature, 6% MG environ;4,56;
11110;Sauce vinaigrette (50 à 75% d'huile), préemballée;4,56;
20041;Poivron, vert, jaune ou rouge, cru;4,55;
5010;"Bière ""spéciale"" (5-6° alcool)";4,55;
11108;Sauce vinaigrette à l'huile d'olive (50 à 75% d'huile), préemballée;4,54;
20125;Champignon de Paris ou champignon de couche, sauté/poêlé, sans matière grasse;4,53;
20209;Carotte, surgelée, cuite;4,52;
11102;Sauce béarnaise, préemballée;4,52;
20814;Giraumon (variété locale), pulpe, cuit à la vapeur, prélevé à la Martinique;4,51;
25969;Soupe (aliment moyen);4,5;
25201;Langue de boeuf sauce madère, préemballée;4,5;
25159;Tajine de mouton;4,5;
20206;Chou de Bruxelles, surgelé, cru;4,5;
20096;Potiron, cuit;4,5;
15035;Sésame, graine décortiquée;4,5;
8703;Boudin noir, à cuire;4,5;
19250;Lait de brebis, entier;4,5;
19865;Kéfir de lait;4,5;
20269;Haricot plat, cru;4,47;
40107;Foie, veau, cuit;4,47;
25907;Soupe aux poireaux et pommes de terre, préemballée à réchauffer;4,46;
20318;Haricot beurre, bouilli/cuit à l'eau;4,45;
8232;Terrine de canard;4,44;
19639;Faisselle, 0% MG;4,44;
25905;Soupe aux légumes variés, déshydratée reconstituée;4,43;
10083;Moules farcies (matière grasse, persillade…), préemballées, crues;4,43;
20275;Poivron rouge, appertisé, égoutté;4,42;
20094;Chou-rave, bouilli/cuit à l'eau;4,4;
30052;Farce porc et boeuf, crue;4,4;
10079;Poulpe, cuit;4,4;
18023;Boisson plate aux fruits (à moins de 10% de jus), sucrée;4,4;
5021;Cidre bouché demi-sec;4,4;
11191;Sauce au roquefort, préemballée;4,4;
20316;Endive, rôtie/cuite au four;4,38;
25936;Soupe aux champignons, déshydratée reconstituée;4,37;
25942;Soupe à l'oignon, déshydratée reconstituée;4,37;
20819;Giraumon (variété phoenix), pulpe, surgelé, cuit à la vapeur, prélevé à la Martinique;4,37;
20070;Haricot vert, surgelé, cru;4,35;
19200;Lait de chèvre, entier, UHT;4,35;
20274;Poêlée de légumes assaisonnés grillée, méridionale ou méditerranéenne, surgelée, crue;4,33;
20014;Chou rouge, cru;4,33;
26242;Thon à la tomate, miettes, appertisées, égouttées;4,33;
11013;Moutarde;4,33;
20315;Céleri rave, bouilli/cuit à l'eau;4,32;
13742;Melon miel ou melon honeydew, pulpe, cru;4,3;
12828;Fromage de lactosérum de brebis;4,3;
19436;Crème de lait, 15 à 20% MG, légère, fluide, rayon frais;4,3;
25624;Caviar d'aubergine, préemballé;4,3;
20165;Rutabaga, cuit;4,26;
20081;Salsifis, appertisé, égoutté;4,25;
20258;Légumes (3-4 sortes en mélange), purée;4,25;
12315;Spécialité fromagère non affinée environ 25% MG, type fromage en barquette à tartiner ou coque fromagère;4,24;
19530;Spécialité fromagère non affinée à tartiner environ 30-40 % MG aromatisée (ex: ail et fines herbes);4,24;
11189;Sauce au fromage pour risotto ou pâtes, préemballée;4,24;
20207;Chou de Bruxelles, surgelé, cuit;4,22;
25949;Soupe à la tomate et aux vermicelles, déshydratée reconstituée;4,21;
19860;Yaourt à la grecque, nature;4,21;
25145;Poisson blanc à l'estragon, préemballé;4,2;
20218;Chou frisé, cru;4,2;
20013;Chou de Bruxelles, cuit;4,2;
20257;Haricots verts, purée;4,2;
20517;Fève à écosser, fraîche;4,2;
12355;Spécialité fromagère fondante au fromage blanc et aux noix;4,2;
25033;Boeuf bourguignon;4,17;
20002;Aubergine, cuite;4,17;
18345;Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, sans édulcorant;4,17;
20237;Salsifis, surgelé, cru;4,15;
11080;Herbes aromatiques fraîches (aliment moyen);4,15;
20061;Haricot vert, cru;4,14;
11044;Sel au céleri;4,14;
25945;Soupe au potiron, préemballée à réchauffer;4,13;
8297;Flan de légumes;4,13;
20289;Tomate, pulpe et peau, rôtie/cuite au four;4,13;
1030;Spécialité végétale type jambon cuit, préemballée;4,13;
19201;Lait de chèvre, demi-écrémé, UHT;4,13;
2026;Jus de tomate, pur jus, salé à 3 g/L;4,13;
25953;Soupe au pistou, préemballée à réchauffer;4,1;
25026;Épinards à la crème, préemballés;4,1;
20077;Chou de Bruxelles, appertisé, égoutté;4,1;
19594;Yaourt, lait fermenté ou spécialité laitière, nature, 0% MG;4,1;
5000;Bière brune;4,1;
11092;Estragon, frais;4,1;
25912;Soupe aux champignons, préemballée à réchauffer;4,09;
20265;Julienne ou brunoise de légumes, surgelée, crue;4,08;
5215;Vin blanc (sec);4,04;
20018;Coeur de palmier, appertisé, égoutté;4,03;
8705;Boudin, sauté/poêlé (aliment moyen);4,02;
19202;Lait de chèvre, entier, cru;4,01;
25121;Coq au vin;4;
20119;Tomate verte, crue;4;
8245;Pâté de gibier;4;
19584;Mascarpone;4;
19585;Ricotta;4;
26027;Pilchard, sauce tomate, appertisé, égoutté;3,99;
20055;Céleri-rave, cru;3,98;
18110;Boisson à l'amande, sucrée, enrichie en calcium, préemballée;3,96;
25605;Champignons à la grecque, appertisés;3,95;
25957;Soupe au cresson, déshydratée reconstituée;3,95;
11111;Sauce armoricaine, préemballée;3,95;
19647;Fromage blanc nature, 3% MG environ, au bifidus;3,94;
25146;Poisson blanc sauce oseille, préemballé;3,9;
13054;Carambole, pulpe, crue;3,9;
11093;Aneth, frais;3,9;
25913;Soupe à la carotte, préemballée à réchauffer;3,89;
19644;Fromage blanc nature, 0% MG;3,89;
25950;Soupe à la volaille et aux vermicelles, déshydratée reconstituée;3,87;
25908;Soupe à la volaille et aux vermicelles, préemballée à réchauffer;3,86;
10011;Huître, sans précision, crue;3,86;
10035;Huître creuse, crue;3,86;
25963;Soupe aux légumes verts, préemballée à réchauffer;3,84;
20300;Aubergine, pulpe et peau, rôtie/cuite au four;3,83;
18034;Boisson gazeuse aux fruits (de 10 à 50% de jus), sucrée, avec édulcorants;3,83;
25020;Soufflé au fromage;3,8;
20033;Navet, cuit;3,8;
19663;Fromage frais type petit suisse, nature, 0% MG;3,8;
16712;"Matière grasse laitière à 25% MG, légère, ""à tartiner"", doux";3,8;
19863;Tzatziki, à base yaourt, préemballé;3,8;
20246;Petit pot légumes, dès 4-6 mois;3,8;
8704;Boudin noir, sauté/poêlé;3,78;
40113;Foie, porc, cuit;3,76;
20815;Giraumon (variété locale), pulpe, cuit à la vapeur, surgelé, prélevé à la Martinique;3,75;
19650;Fromage blanc ou spécialité laitière nature et crème fouetté, 10% MG environ;3,74;
16412;Beurre ou assimilé allégé (léger ou à teneur reduite en matière grasse), doux (aliment moyen);3,73;
19581;Yaourt, lait fermenté ou spécialité laitière, aux fruits, avec édulcorants, 0% MG;3,72;
2053;Jus de tomate, pur jus (aliment moyen);3,72;
25071;Potée auvergnate (chou et porc);3,7;
40104;Foie, génisse, cru;3,67;
25172;Viande en sauce (aliment moyen);3,65;
19500;Boisson lactée, lait fermenté ou yaourt à boire, aromatisé, avec édulcorants, allégé en sucres, 0% MG, au L Casei;3,64;
11104;Sauce soja, préemballée;3,64;
20169;Tomate, pulpe, appertisée;3,63;
20219;Chou frisé, cuit;3,63;
20241;Cardon, cuit;3,63;
11002;Cerfeuil, frais;3,63;
25511;Légumes farcis (sauf tomate);3,6;
16415;Beurre à 39-41% MG, léger, doux;3,6;
11121;Sauce madère, préemballée;3,6;
20498;"Poêlée de légumes assaisonnés aux champignons (""champêtre""), surgelée";3,59;
